distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
10,9,AOR,assignment,Unknown,3,COI,conditional,bool,346,killed
11,9,AOR,assignment,Unknown,4,COI,conditional,bool,347,killed
11,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,348,survived
11,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,349,survived
11,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,350,survived
11,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,351,survived
11,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,352,survived
11,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,353,survived
11,9,AOR,assignment,Unknown,4,CRP,unknow,Unknown,354,killed
11,9,AOR,assignment,Unknown,4,CRP,unknow,Unknown,355,killed
14,9,AOR,assignment,Unknown,7,CRP,method,Unknown,356,killed
14,9,AOR,assignment,Unknown,7,CRP,method,Unknown,357,killed
14,9,AOR,assignment,Unknown,7,CRP,method,Unknown,358,killed
14,9,AOR,assignment,Unknown,7,CRP,method,Unknown,359,killed
16,9,AOR,assignment,Unknown,9,CRP,assignment,Unknown,360,survived
15,9,AOR,assignment,Unknown,8,CRP,method,Unknown,361,survived
15,9,AOR,assignment,Unknown,8,CRP,method,Unknown,362,survived
13,9,AOR,assignment,Unknown,6,CRP,method,Unknown,363,survived
13,9,AOR,assignment,Unknown,6,CRP,method,Unknown,364,survived
9,9,AOR,assignment,Unknown,4,CRP,unknow,Unknown,365,survived
9,9,AOR,assignment,Unknown,4,CRP,unknow,Unknown,366,survived
9,9,AOR,assignment,Unknown,4,CRP,assignment,Unknown,367,survived
7,9,AOR,assignment,Unknown,4,CRP,conditional,Unknown,368,survived
10,9,AOR,assignment,Unknown,7,CRP,conditional,Unknown,369,survived
10,9,AOR,assignment,Unknown,7,CRP,conditional,Unknown,370,survived
