distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,309,killed
14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,310,killed
14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,311,killed
15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,312,killed
15,10,AOD,conditional,Unknown,7,ROR,conditional,bool,313,killed
14,10,AOD,conditional,Unknown,6,ROR,conditional,bool,314,killed
13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,315,killed
13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,316,killed
13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,317,killed
13,10,AOD,conditional,Unknown,5,SIR,assignment,Unknown,318,killed
13,10,AOD,conditional,Unknown,5,SIR,loop,Unknown,319,killed
14,10,AOD,conditional,Unknown,6,SIR,assignment,Unknown,320,killed
14,10,AOD,conditional,Unknown,6,SIR,assignment,Unknown,321,killed
14,9,AOD,conditional,Unknown,7,AOD,assignment,Unknown,322,killed
14,9,AOD,conditional,Unknown,7,AOD,assignment,Unknown,323,killed
13,9,AOD,conditional,Unknown,6,AOD,assignment,Unknown,324,killed
15,9,AOD,conditional,Unknown,8,AOD,assignment,Unknown,325,killed
11,9,AOD,conditional,Unknown,6,AOR,return,Unknown,326,killed
13,9,AOD,conditional,Unknown,8,AOR,method,Unknown,327,timeout
16,9,AOD,conditional,Unknown,11,AOR,conditional,Unknown,328,killed
13,9,AOD,conditional,Unknown,8,AOR,method,Unknown,329,timeout
12,9,AOD,conditional,Unknown,7,AOR,method,Unknown,330,timeout
12,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,331,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,332,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,333,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,334,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,335,killed
17,9,AOD,conditional,Unknown,10,AOR,assignment,Unknown,336,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,337,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,338,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,339,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,340,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,341,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,342,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,343,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,344,timeout
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,345,timeout
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,346,timeout
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,347,timeout
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,348,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,349,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,350,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,351,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,352,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,353,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,354,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,355,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,356,killed
16,9,AOD,conditional,Unknown,9,AOR,method,Unknown,357,killed
13,9,AOD,conditional,Unknown,6,AOR,assignment,Unknown,358,killed
16,9,AOD,conditional,Unknown,9,AOR,assignment,Unknown,359,killed
15,9,AOD,conditional,Unknown,8,AOR,assignment,Unknown,360,killed
14,9,AOD,conditional,Unknown,7,AOR,assignment,Unknown,361,killed
13,9,AOD,conditional,Unknown,6,AOR,assignment,Unknown,362,killed
11,9,AOD,conditional,Unknown,6,COD,conditional,bool,363,killed
11,9,AOD,conditional,Unknown,6,COD,conditional,bool,364,killed
11,9,AOD,conditional,Unknown,6,COD,conditional,bool,365,killed
11,9,AOD,conditional,Unknown,6,COD,conditional,bool,366,killed
11,9,AOD,conditional,Unknown,6,COD,conditional,bool,367,killed
11,9,AOD,conditional,Unknown,6,COD,conditional,bool,368,killed
8,9,AOD,conditional,Unknown,5,COD,conditional,bool,369,killed
10,9,AOD,conditional,Unknown,5,COD,conditional,bool,370,killed
11,9,AOD,conditional,Unknown,4,COD,conditional,bool,371,killed
12,9,AOD,conditional,Unknown,5,COD,conditional,bool,372,killed
12,9,AOD,conditional,Unknown,5,COD,conditional,bool,373,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,374,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,375,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,376,killed
9,9,AOD,conditional,Unknown,4,COI,conditional,bool,377,killed
