distanceBetweenTwoMutant,mutant1DepthOnAST,mutant1TypeOperator,mutant1TypeStatement,mutant1TypeReturn,mutant2DepthOnAST,mutant2TypeOperator,mutant2TypeStatement,mutant2TypeReturn,id,result
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,183,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,184,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,185,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,186,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,187,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,188,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,189,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,190,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,191,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,192,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,193,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,194,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,195,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,196,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,197,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,198,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,199,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,200,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,201,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,202,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,203,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,204,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,205,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,206,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,207,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,208,survived
13,11,AOR,method,Unknown,4,CRP,assignment,Unknown,209,survived
13,11,AOR,method,Unknown,6,CRP,assignment,Unknown,210,survived
15,11,AOR,method,Unknown,8,CRP,assignment,Unknown,211,survived
12,11,AOR,method,Unknown,5,CRP,assignment,Unknown,212,survived
12,11,AOR,method,Unknown,5,CRP,assignment,Unknown,213,survived
12,11,AOR,method,Unknown,5,CRP,conditional,Unknown,214,survived
14,11,AOR,method,Unknown,7,CRP,assignment,Unknown,215,survived
12,11,AOR,method,Unknown,5,CRP,assignment,Unknown,216,survived
12,11,AOR,method,Unknown,5,CRP,assignment,Unknown,217,survived
14,11,AOR,method,Unknown,7,CRP,method,Unknown,218,survived
15,11,AOR,method,Unknown,8,CRP,assignment,Unknown,219,survived
19,11,AOR,method,Unknown,12,CRP,method,Unknown,220,survived
12,11,AOR,method,Unknown,5,CRP,assignment,Unknown,221,survived
12,11,AOR,method,Unknown,5,CRP,assignment,Unknown,222,survived
11,11,AOR,method,Unknown,6,CRP,method,Unknown,223,survived
11,11,AOR,method,Unknown,6,CRP,method,Unknown,224,survived
8,11,AOR,method,Unknown,7,CRP,conditional,Unknown,225,survived
8,11,AOR,method,Unknown,7,CRP,conditional,Unknown,226,survived
3,11,AOR,method,Unknown,12,CRP,method,Unknown,227,survived
3,11,AOR,method,Unknown,12,CRP,method,Unknown,228,survived
4,11,AOR,method,Unknown,13,CRP,method,Unknown,229,survived
2,11,AOR,method,Unknown,11,CRP,method,Unknown,230,survived
